,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2
295,0.0,3.125,0.0,31.25,0.0,0.0,31.25,31.25,0.0,3.125,0.0,0.0,1473,80.0,0,0.0,1367.0,1493.0,16.9,8.111059785090067,-0.05457941792136508,0.02315922429641286,-0.05544256341173759,0.029627764224354272,3.035945673938304,-0.0067365730792599,1.740234375,1.0764491186963203,-0.010866916611671463,-12.379655936509202,0.05537089689739916,0.14057617187499996,8.09375,6.77734375,4.3596875,88.2528125,0.25175726019930694,10.853037109375,-0.03466870307432851,56.84839026875,11.006187542570245,1.365625,0.04059802268563549,63.0,6.202492573749994,8.350000000000001e-08,3.632539918622756e-08,100.75,30.433980134290756,1893.4209375,375.3567404311785,172.0625,26.040560733672763,1.0653125000000001e-05,5.370277026956839e-06,-0.0,-0.0
296,0.0,3.125,0.0,31.25,0.0,0.0,31.25,31.25,0.0,3.125,0.0,0.0,1473,80.0,998,1.0,1101.0,1307.0,22.1,8.111059785090067,-0.05457941792136508,0.02315922429641286,-0.05544256341173759,0.029627764224354272,3.035945673938304,-0.0067365730792599,1.740234375,1.0764491186963203,-0.010866916611671463,-12.379655936509202,0.05537089689739916,0.14057617187499996,8.09375,6.77734375,4.3596875,88.2528125,0.25175726019930694,10.853037109375,-0.03466870307432851,56.84839026875,11.006187542570245,1.365625,0.04059802268563549,63.0,6.202492573749994,8.350000000000001e-08,3.632539918622756e-08,100.75,30.433980134290756,1893.4209375,375.3567404311785,172.0625,26.040560733672763,1.0653125000000001e-05,5.370277026956839e-06,698.0,698.0
297,0.0,3.125,0.0,31.25,0.0,0.0,31.25,31.25,0.0,3.125,0.0,0.0,1473,80.0,1023,1.0,842.0,1201.0,38.0,8.111059785090067,-0.05457941792136508,0.02315922429641286,-0.05544256341173759,0.029627764224354272,3.035945673938304,-0.0067365730792599,1.740234375,1.0764491186963203,-0.010866916611671463,-12.379655936509202,0.05537089689739916,0.14057617187499996,8.09375,6.77734375,4.3596875,88.2528125,0.25175726019930694,10.853037109375,-0.03466870307432851,56.84839026875,11.006187542570245,1.365625,0.04059802268563549,63.0,6.202492573749994,8.350000000000001e-08,3.632539918622756e-08,100.75,30.433980134290756,1893.4209375,375.3567404311785,172.0625,26.040560733672763,1.0653125000000001e-05,5.370277026956839e-06,723.0,723.0
298,0.0,3.125,0.0,31.25,0.0,0.0,31.25,31.25,0.0,3.125,0.0,0.0,1473,80.0,1073,1.0,757.0,1170.0,46.1,8.111059785090067,-0.05457941792136508,0.02315922429641286,-0.05544256341173759,0.029627764224354272,3.035945673938304,-0.0067365730792599,1.740234375,1.0764491186963203,-0.010866916611671463,-12.379655936509202,0.05537089689739916,0.14057617187499996,8.09375,6.77734375,4.3596875,88.2528125,0.25175726019930694,10.853037109375,-0.03466870307432851,56.84839026875,11.006187542570245,1.365625,0.04059802268563549,63.0,6.202492573749994,8.350000000000001e-08,3.632539918622756e-08,100.75,30.433980134290756,1893.4209375,375.3567404311785,172.0625,26.040560733672763,1.0653125000000001e-05,5.370277026956839e-06,773.0,773.0
299,0.0,3.125,0.0,31.25,0.0,0.0,31.25,31.25,0.0,3.125,0.0,0.0,1473,80.0,1173,1.0,661.0,1048.0,48.0,8.111059785090067,-0.05457941792136508,0.02315922429641286,-0.05544256341173759,0.029627764224354272,3.035945673938304,-0.0067365730792599,1.740234375,1.0764491186963203,-0.010866916611671463,-12.379655936509202,0.05537089689739916,0.14057617187499996,8.09375,6.77734375,4.3596875,88.2528125,0.25175726019930694,10.853037109375,-0.03466870307432851,56.84839026875,11.006187542570245,1.365625,0.04059802268563549,63.0,6.202492573749994,8.350000000000001e-08,3.632539918622756e-08,100.75,30.433980134290756,1893.4209375,375.3567404311785,172.0625,26.040560733672763,1.0653125000000001e-05,5.370277026956839e-06,873.0,873.0
300,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1373,90.0,1073,1.0,860.0,1050.0,48.0,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,773.0,773.0
301,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1373,90.0,1173,1.0,690.0,930.0,51.0,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,873.0,873.0
302,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1373,90.0,1273,1.0,550.0,800.0,64.0,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,973.0,973.0
303,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1373,90.0,1373,1.0,195.0,590.0,93.5,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,1073.0,1073.0
304,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1373,90.0,1323,1.0,260.0,620.0,86.0,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,1023.0,1023.0
305,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1373,90.0,973,1.0,1189.0,1245.0,13.0,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,673.0,673.0
306,0.0,6.96,0.0,23.26,0.0,23.26,23.26,23.26,0.0,0.0,0.0,0.0,1373,90.0,0,0.0,1265.0,1395.0,13.5,7.6389925372473595,0.044866770579989515,0.1106650119098441,-0.021950760484724264,0.0328725523949021,3.1903405543666876,-0.0020937323153076056,1.8046038399999993,1.076514547606877,-0.01282360766227281,-11.867066329558655,0.05710435689370857,0.14832901999999992,7.884600000000002,7.26102768,4.23899,83.18855799999999,0.2717039959059173,10.975323574799997,-0.04209752926880706,54.32170094355999,9.00970842465208,1.3663,0.04523270509834377,63.4854,6.523173469615486,8.538259999999998e-08,3.364090802803955e-08,101.25499999999998,42.204857540335325,1806.4457119999997,334.7780427786305,165.78359999999998,29.265859999823533,1.1632819999999996e-05,5.176053041614405e-06,-0.0,-0.0
307,0.0,16.67,0.0,16.67,0.0,33.33,0.0,33.33,0.0,0.0,0.0,0.0,0,0.0,0,0.0,780.0,1228.0,17.0,6.908329704723696,0.18562689855166284,0.22503593780819123,0.0529314907490134,0.04423374849132118,1.6898361222754026,0.0008251115667685168,2.6392110800000004,1.0762297876443723,-0.011055188559618507,-5.650132934558839,0.07141826399332446,0.1847354424,7.499699999999999,11.11228876,4.154959,76.071224,0.34619593753840483,13.2360252404,-0.06256915577183995,51.341221074619995,13.09064112488846,1.35833,0.06279112077446733,65.5003,8.69405530670176,8.29994e-08,3.6876356148259035e-08,111.8386,65.1360866282894,1698.564149,441.4053266156761,155.9962,42.86171990898956,1.3066759999999999e-05,6.278557054251269e-06,-0.0,-0.0
308,0.0,16.665,0.0,16.665,0.0,16.67,16.67,33.33,0.0,0.0,0.0,0.0,0,0.0,0,0.0,545.0,1074.0,16.7,7.044328471950834,0.18148411025482353,0.21956742111075167,0.06674004036832379,0.04423002290404719,1.829139242981715,0.0008320232575561359,2.6387444325000002,1.07623001228295,-0.012975938351821665,-6.632915200439394,0.07345360671791452,0.189435221675,7.66675,11.998966659999999,4.1733495000000005,75.2220415,0.3486239967776268,13.091598971924999,-0.06276417883536649,51.85765879918999,12.91335015058082,1.3500025,0.05669284869028076,65.99964999999999,8.123688920814352,7.63337e-08,3.5450905017885905e-08,115.16415,61.134418563982884,1691.4214755,423.23984887719604,157.6684,42.23043265303069,1.3266580000000001e-05,6.016667779359666e-06,-0.0,-0.0
309,0.0,16.39,0.0,16.39,0.0,16.39,16.39,34.44,0.0,0.0,0.0,0.0,0,0.0,0,0.0,545.0,1050.0,17.6,7.071928068139031,0.17838330975189473,0.2168123197121653,0.06218624210599334,0.043968409614196395,1.8290852402610398,0.0012146908277334237,2.6091404899999997,1.0762399943339847,-0.012909692430661356,-6.677814971400455,0.07324500654171748,0.18843091299999998,7.7054,11.942278480000002,4.17776,75.218817,0.34575002318131476,12.9279332523,-0.06186746988842353,51.97058808704,12.876372186434672,1.35,0.056361512366497744,66.0166,8.0776043265363,7.626139999999999e-08,3.5249469733260806e-08,114.76549999999999,60.87913484701025,1692.019033,420.80881038194,158.03740000000002,42.109283811800175,1.326888e-05,5.9816729842044925e-06,-0.0,-0.0
310,0.0,16.13,0.0,16.13,0.0,16.13,16.13,35.48,0.0,0.0,0.0,0.0,0,0.0,0,0.0,545.0,1124.0,20.3,7.098067197743327,0.17548642253200677,0.21423929626043264,0.057914691921101366,0.04371696231851358,1.8292974381138716,0.0015764506545697975,2.5807516099999996,1.0762494551727335,-0.012843505588406976,-6.720222067999402,0.07303149235168031,0.187412857,7.7418,11.88368072,4.18192,75.216139,0.3430090133877218,12.7716564147,-0.061015537015469565,52.07723427968,12.841779298522495,1.35,0.056053717727297316,66.03219999999999,8.034712081989571,7.619379999999999e-08,3.5062220115535285e-08,114.38849999999998,60.641155222710495,1692.5898109999998,418.5420968389147,158.3858,41.99591318118038,1.3270959999999998e-05,5.949035894050857e-06,-0.0,-0.0
311,0.0,12.28,0.0,17.54,0.0,35.1,17.54,17.54,0.0,0.0,0.0,0.0,0,0.0,0,0.0,866.0,1223.0,7.9,7.204225332189049,0.15697222214625658,0.20340061254437422,0.04003861806251536,0.04050950976854669,2.5920473298891746,-0.005464535058145181,2.27133184,1.0764050395319065,-0.012811634250451029,-7.807114642459697,0.06272609718045968,0.16025073999999997,7.561399999999999,8.629217120000002,4.186494,78.91579,0.3085062478574547,11.86652729,-0.05233427499218263,52.66674864308,11.279846542594981,1.36404,0.05522840740429816,64.2102,7.6241513137583095,8.38442e-08,3.4941791523347935e-08,106.92699999999999,55.27651168089197,1745.861516,387.83813847925643,160.2108,36.79766967696307,1.24685e-05,5.618155232105207e-06,-0.0,-0.0
312,0.0,0.0,0.0,15.0,0.0,20.0,35.0,20.0,0.0,10.0,0.0,0.0,1473,0.0,0,0.0,350.0,720.0,21.9,8.589836916678417,-0.1425653780045326,-0.0567971929649423,-0.15598090527605185,0.03334024622142385,6.454014103049065,-0.000360723389711437,1.8075,1.0670001854409532,-0.01268749170113598,-11.41400781459362,0.041403293515989224,0.11057499999999995,8.250000000000002,3.8200000000000007,4.5775000000000015,87.14600000000002,0.1950683517151028,8.0237,-0.017105626394375684,60.92771325,13.629535481229567,1.3775,0.038241578166356954,62.15,4.266835168241348,7.994999999999998e-08,2.8620745252762546e-08,97.2,17.927231267405258,1943.2,400.48134437142323,180.0,20.769510081357428,1.0805e-05,3.971709597161279e-06,-0.0,-0.0
313,0.0,0.0,0.0,15.0,0.0,20.0,35.0,20.0,0.0,10.0,0.0,0.0,1473,70.0,1123,0.16667,1212.0,1360.0,14.9,8.589836916678417,-0.1425653780045326,-0.0567971929649423,-0.15598090527605185,0.03334024622142385,6.454014103049065,-0.000360723389711437,1.8075,1.0670001854409532,-0.01268749170113598,-11.41400781459362,0.041403293515989224,0.11057499999999995,8.250000000000002,3.8200000000000007,4.5775000000000015,87.14600000000002,0.1950683517151028,8.0237,-0.017105626394375684,60.92771325,13.629535481229567,1.3775,0.038241578166356954,62.15,4.266835168241348,7.994999999999998e-08,2.8620745252762546e-08,97.2,17.927231267405258,1943.2,400.48134437142323,180.0,20.769510081357428,1.0805e-05,3.971709597161279e-06,137.16941,22.8620255647
314,0.0,0.0,0.0,15.0,0.0,20.0,35.0,20.0,0.0,10.0,0.0,0.0,1473,70.0,1173,0.16667,1028.0,1249.0,18.3,8.589836916678417,-0.1425653780045326,-0.0567971929649423,-0.15598090527605185,0.03334024622142385,6.454014103049065,-0.000360723389711437,1.8075,1.0670001854409532,-0.01268749170113598,-11.41400781459362,0.041403293515989224,0.11057499999999995,8.250000000000002,3.8200000000000007,4.5775000000000015,87.14600000000002,0.1950683517151028,8.0237,-0.017105626394375684,60.92771325,13.629535481229567,1.3775,0.038241578166356954,62.15,4.266835168241348,7.994999999999998e-08,2.8620745252762546e-08,97.2,17.927231267405258,1943.2,400.48134437142323,180.0,20.769510081357428,1.0805e-05,3.971709597161279e-06,145.50291,24.2509700097
315,0.0,0.0,0.0,15.0,0.0,20.0,35.0,20.0,0.0,10.0,0.0,0.0,1473,70.0,1273,0.16667,879.0,1194.0,25.4,8.589836916678417,-0.1425653780045326,-0.0567971929649423,-0.15598090527605185,0.03334024622142385,6.454014103049065,-0.000360723389711437,1.8075,1.0670001854409532,-0.01268749170113598,-11.41400781459362,0.041403293515989224,0.11057499999999995,8.250000000000002,3.8200000000000007,4.5775000000000015,87.14600000000002,0.1950683517151028,8.0237,-0.017105626394375684,60.92771325,13.629535481229567,1.3775,0.038241578166356954,62.15,4.266835168241348,7.994999999999998e-08,2.8620745252762546e-08,97.2,17.927231267405258,1943.2,400.48134437142323,180.0,20.769510081357428,1.0805e-05,3.971709597161279e-06,162.16991000000002,27.028858899700005
316,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,155.0,472.4,58.9,8.175043328498912,-0.11553797767079824,-0.03368432736515862,-0.15548570275319482,0.016296860180307,5.752836761366146,0.006388040617826579,1.0,1.0240199430008805,-0.011525651318350769,-43.39678913154769,0.04194097300940812,0.11374999999999996,8.25,3.75,4.3025,87.4225,0.19530938435632914,8.128125,-0.0184711345798068,56.36692375,3.2339214855841685,1.375,0.028867513459481187,62.25,4.272001872658765,8.974999999999999e-08,2.995969514753669e-08,91.25,8.381527307120106,1871.75,208.27605879377177,172.5,9.574271077563381,1.0775e-05,3.975235842060192e-06,-0.0,-0.0
317,0.0,0.0,0.0,24.39,0.0,24.39,24.39,24.39,0.0,2.44,0.0,0.0,0,0.0,0,0.0,198.8,479.0,51.1,8.24259971276522,-0.12746019488186133,-0.044662558839922616,-0.1623335878530818,0.022117415731272152,5.928652897813211,0.0034464653048402382,1.2493533600000002,1.067103411358206,-0.012198051778902201,-24.935708365446924,0.04266760680600787,0.11588420699999996,8.1951,3.9024975600000005,4.3639269999999994,88.11491099999999,0.1977406530397325,8.4225399201,-0.018735781574172806,57.3325068105,7.6815859430838085,1.3768300000000002,0.03125088083319782,62.0975,4.331051568312236,8.89021e-08,3.000431369798129e-08,92.4151,11.780668265382394,1896.7416999999998,272.9109369965796,173.90300000000002,13.83635019805914,1.062921e-05,4.03745599714619e-06,-0.0,-0.0
318,0.0,0.0,0.0,23.81,0.0,23.81,23.81,23.81,0.0,4.76,0.0,0.0,0,0.0,0,0.0,254.7,589.6,55.1,8.305750283034227,-0.1389581561108285,-0.05423526629487978,-0.166108295109425,0.026250769575932878,5.9802458008989525,0.0006471220642874021,1.4737437599999996,1.06704843403459,-0.012568221969864526,-18.238527089573296,0.04329810463011088,0.11768568699999993,8.142900000000003,4.03617596,4.422333000000001,88.773269,0.19966292096470306,8.679616684099999,-0.01898524394785216,58.2506021795,10.088345776652236,1.3785699999999996,0.03320905388650893,61.95250000000001,4.382411220295028,8.809589999999999e-08,3.0043564724355036e-08,93.52289999999999,14.112338268850182,1920.5042999999996,319.1843745353122,175.23699999999997,16.71353303568393,1.049059e-05,4.0914839093665405e-06,-0.0,-0.0
319,0.0,0.0,0.0,23.26,0.0,23.26,23.26,23.26,0.0,6.96,0.0,0.0,0,0.0,0,0.0,305.3,709.7,49.3,8.3646827819811,-0.14951027601769137,-0.062405419766452,-0.16773048631735302,0.029452040818839453,6.000065079847692,-0.0020096206989049163,1.6750921600000002,1.066996404931468,-0.012823607662272809,-14.783573842569298,0.043843552755014156,0.11918889199999996,8.0934,4.152747360000002,4.477718,89.39757400000002,0.20115878048817,8.902812915600004,-0.019215136273492042,59.121209857,11.814944076627437,1.3802200000000002,0.03484905152046094,61.81500000000001,4.427330401075431,8.733140000000001e-08,3.007823033795113e-08,94.5734,15.891652640802153,1943.0378,355.1140571818078,176.502,18.896214055077085,1.035914e-05,4.138671327663377e-06,-0.0,-0.0
320,0.0,0.0,0.0,23.26,0.0,23.26,23.26,23.26,0.0,6.96,0.0,0.0,0,60.0,1123,1.0,815.5,1186.5,18.9,8.3646827819811,-0.14951027601769137,-0.062405419766452,-0.16773048631735302,0.029452040818839453,6.000065079847692,-0.0020096206989049163,1.6750921600000002,1.066996404931468,-0.012823607662272809,-14.783573842569298,0.043843552755014156,0.11918889199999996,8.0934,4.152747360000002,4.477718,89.39757400000002,0.20115878048817,8.902812915600004,-0.019215136273492042,59.121209857,11.814944076627437,1.3802200000000002,0.03484905152046094,61.81500000000001,4.427330401075431,8.733140000000001e-08,3.007823033795113e-08,94.5734,15.891652640802153,1943.0378,355.1140571818078,176.502,18.896214055077085,1.035914e-05,4.138671327663377e-06,823.0,823.0
321,0.0,0.0,0.0,23.26,0.0,23.26,23.26,23.26,0.0,6.96,0.0,0.0,0,60.0,1173,5.0,646.7,1042.0,32.5,8.3646827819811,-0.14951027601769137,-0.062405419766452,-0.16773048631735302,0.029452040818839453,6.000065079847692,-0.0020096206989049163,1.6750921600000002,1.066996404931468,-0.012823607662272809,-14.783573842569298,0.043843552755014156,0.11918889199999996,8.0934,4.152747360000002,4.477718,89.39757400000002,0.20115878048817,8.902812915600004,-0.019215136273492042,59.121209857,11.814944076627437,1.3802200000000002,0.03484905152046094,61.81500000000001,4.427330401075431,8.733140000000001e-08,3.007823033795113e-08,94.5734,15.891652640802153,1943.0378,355.1140571818078,176.502,18.896214055077085,1.035914e-05,4.138671327663377e-06,4365.0,21825.0
322,0.0,8.0,0.0,17.0,0.0,17.0,17.0,33.0,8.0,0.0,0.0,0.0,0,0.0,0,0.0,357.0,459.0,9.0,7.728374706544054,0.18556021573446035,0.23044240335348362,0.05432950290124935,0.03389531293619326,4.700257468824962,0.0009042765304695854,1.7840000000000005,1.076507896904514,-0.013914919305443618,-12.111596573270294,0.0653425763476293,0.171798,8.33,5.129200000000001,4.1865,77.1929,0.30580237270720806,11.836493,-0.05093310451581434,54.962655238,9.890183710096213,1.359,0.04452035093411338,65.21,6.833571603416452,7.6086e-08,3.6550991674924695e-08,127.41,100.57654603298533,1732.5692000000001,351.1724862553716,163.38,31.830931276864984,1.2638999999999999e-05,5.084155230844043e-06,-0.0,-0.0
323,0.0,8.0,0.0,17.0,0.0,17.0,17.0,33.0,8.0,0.0,0.0,0.0,0,0.0,1423,5.0,215.0,489.0,39.0,7.728374706544054,0.18556021573446035,0.23044240335348362,0.05432950290124935,0.03389531293619326,4.700257468824962,0.0009042765304695854,1.7840000000000005,1.076507896904514,-0.013914919305443618,-12.111596573270294,0.0653425763476293,0.171798,8.33,5.129200000000001,4.1865,77.1929,0.30580237270720806,11.836493,-0.05093310451581434,54.962655238,9.890183710096213,1.359,0.04452035093411338,65.21,6.833571603416452,7.6086e-08,3.6550991674924695e-08,127.41,100.57654603298533,1732.5692000000001,351.1724862553716,163.38,31.830931276864984,1.2638999999999999e-05,5.084155230844043e-06,5615.0,28075.0
324,0.0,8.0,0.0,17.0,0.0,17.0,17.0,33.0,8.0,0.0,0.0,0.0,0,0.0,973,5.0,365.0,365.0,0.1,7.728374706544054,0.18556021573446035,0.23044240335348362,0.05432950290124935,0.03389531293619326,4.700257468824962,0.0009042765304695854,1.7840000000000005,1.076507896904514,-0.013914919305443618,-12.111596573270294,0.0653425763476293,0.171798,8.33,5.129200000000001,4.1865,77.1929,0.30580237270720806,11.836493,-0.05093310451581434,54.962655238,9.890183710096213,1.359,0.04452035093411338,65.21,6.833571603416452,7.6086e-08,3.6550991674924695e-08,127.41,100.57654603298533,1732.5692000000001,351.1724862553716,163.38,31.830931276864984,1.2638999999999999e-05,5.084155230844043e-06,3365.0,16825.0
325,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,1473,0.0,0,0.0,250.0,730.0,50.0,7.772667086834734,-0.030350449048613386,0.035824944553383135,-0.15176690235893694,0.025322091569597985,18.53935229411794,-0.00430932257230765,1.62,1.0335130802288484,-0.00971310029076794,-15.148119520135419,0.04948128733281947,0.12449999999999987,7.6000000000000005,0.9199999999999999,3.865,83.02799999999999,0.13816153740653508,4.3752,-0.008396518059267959,55.496843,2.000255792924135,1.395,0.018749999999999933,60.6,2.03100960115899,5.007e-07,7.688794708047549e-07,61.74,44.89613708327254,1756.0,238.33799529239982,155.0,29.18154382482188,1.4199999999999998e-05,6.678791058267955e-06,-0.0,-0.0
326,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,1173,0.0833,330.0,870.0,75.0,7.772667086834734,-0.030350449048613386,0.035824944553383135,-0.15176690235893694,0.025322091569597985,18.53935229411794,-0.00430932257230765,1.62,1.0335130802288484,-0.00971310029076794,-15.148119520135419,0.04948128733281947,0.12449999999999987,7.6000000000000005,0.9199999999999999,3.865,83.02799999999999,0.13816153740653508,4.3752,-0.008396518059267959,55.496843,2.000255792924135,1.395,0.018749999999999933,60.6,2.03100960115899,5.007e-07,7.688794708047549e-07,61.74,44.89613708327254,1756.0,238.33799529239982,155.0,29.18154382482188,1.4199999999999998e-05,6.678791058267955e-06,72.7209,6.05765097
327,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,1473,60.0,1173,0.5,280.0,800.0,65.0,7.772667086834734,-0.030350449048613386,0.035824944553383135,-0.15176690235893694,0.025322091569597985,18.53935229411794,-0.00430932257230765,1.62,1.0335130802288484,-0.00971310029076794,-15.148119520135419,0.04948128733281947,0.12449999999999987,7.6000000000000005,0.9199999999999999,3.865,83.02799999999999,0.13816153740653508,4.3752,-0.008396518059267959,55.496843,2.000255792924135,1.395,0.018749999999999933,60.6,2.03100960115899,5.007e-07,7.688794708047549e-07,61.74,44.89613708327254,1756.0,238.33799529239982,155.0,29.18154382482188,1.4199999999999998e-05,6.678791058267955e-06,436.5,218.25
328,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,60.0,1173,2.0,339.0,810.0,88.4,8.278200984694086,-0.11725455544808859,-0.03458863184815698,-0.11155024783825088,0.01701056748282134,3.5345052085595268,0.00048360018634218847,1.11118887,1.0239861366437257,-0.009133862484849434,-31.56580464532637,0.04800492234122075,0.12223110899999998,8.3331,4.88937768,4.309979,89.392731,0.21612661129699762,9.256435263900002,-0.022712982227563197,56.540443853499994,3.93793307149885,1.36667,0.028868956654755654,62.6661,5.131814147877451,8.633740000000001e-08,3.57274929798403e-08,94.99990000000001,4.582362948848607,1892.0288,250.2282561622124,173.33199999999997,11.5475826619023,1.043278e-05,4.7964179798529084e-06,1746.0,3492.0
329,0.0,0.0,0.0,32.26,0.0,0.0,32.26,32.26,0.0,3.22,0.0,0.0,1473,60.0,1173,2.0,465.0,912.0,70.5,8.363516987866223,-0.13016978840123766,-0.04635645574766685,-0.1182992229069673,0.023555490249436865,3.798426630305604,-0.003212728942809579,1.41466552,1.0669933053141896,-0.010022903603033893,-18.063805924865214,0.04878216523253669,0.12486555599999996,8.2582,5.077723999999999,4.390822,90.24040199999999,0.2168549379901898,9.510811259599999,-0.022511903279647895,57.80954940699999,9.219918344706619,1.3693500000000003,0.03313663308879577,62.452,5.172703193103038,8.532440000000001e-08,3.52655838670886e-08,96.41679999999998,10.372107249430396,1924.3288,323.3595792801157,175.15799999999996,16.46143843289431,1.025194e-05,4.801206611933844e-06,1746.0,3492.0
